Name,X,Y,Type,Error
8088525501_f,610426.9752,333491.2378,head,25.0
0089111201_f,585777.926,333266.614,head,25.0
8150892257_f,569936.4054,333284.6372,head,25.0
6088573201_f,604199.9825,333657.1627,head,25.0
9088563001_f,605591.8239,333767.3053,head,25.0
0088563001_f,605591.4318,333798.1574,head,25.0
0088575901_f,603591.808,333772.9832,head,25.0
0089120501_f,584584.1229,333563.5597,head,25.0
3088504701_f,613296.5957,333993.2834,head,25.0
4089434001_f,542007.8335,333413.0379,head,25.0
7088593701_f,601387.3623,333961.8904,head,25.0
8280892229_f,570562.4985,333690.3615,head,25.0
9088525501_f,610418.2694,334139.066,head,25.0
0088534101_f,609384.39,334156.0871,head,25.0
4089020901_f,597969.8737,334137.365,head,25.0
4089232201_f,569370.4134,333866.61100000003,head,25.0
4089301901_f,560002.0624,333804.3771,head,25.0
5089301201_f,560159.1426,333836.1605,head,25.0
8088574401_f,603921.8995,334332.4593,head,25.0
8089222201_f,570717.4448,334000.0296,head,25.0
8380892229_f,570560.1825,333998.8471,head,25.0
0088473801_f,617535.3502,334578.0117,head,25.0
5089090201_f,588687.836,334375.5219,head,25.0
5089115401_f,584823.8415,334337.1496,head,25.0
5089215201_f,571389.7677,334221.087,head,25.0
6089220401_f,571119.9535,334249.8803,head,25.0
7089050501_f,594011.3918,334493.719,head,25.0
7089175901_f,576623.579,334324.8081,head,25.0
7089311201_f,558809.049,334198.4364,head,25.0
2088500401_f,614250.1659,334901.3885,head,25.0
7088490101_f,615663.2389,335075.6369,head,25.0
2088583401_f,602789.5007,335058.8927,head,25.0
5088472401_f,617838.6566,335353.8131,head,25.0
5088500601_f,614199.6227,335301.7969,head,25.0
5089223801_f,570351.7582,334830.2405,head,25.0
6089094001_f,587827.6346,335014.6723,head,25.0
4089223201_f,570484.4539,335108.8874,head,25.0
4089223701_f,570372.1451,335108.045,head,25.0
4089251801_f,566755.7708,335081.9246,head,25.0
6089220701_f,571043.1986,335483.3077,head,25.0
7089222901_f,570638.6725,335511.0994,head,25.0
9280892143_f,571581.7846,335549.1155,head,25.0
1089341801_f,554623.6463,335532.978,head,25.0
2088483001_f,616344.1591,336165.3112,head,25.0
3089194901_f,574141.0421,335723.4943,head,25.0
9340885032_f,613603.1374,336188.2535,head,25.0
6088482801_f,616387.3071,336289.3533,head,25.0
6089324001_f,556823.8925,335698.902,head,25.0
7089182001_f,576138.95,335863.2795,head,25.0
0089144201_f,581034.3059,335998.4964,head,25.0
9410885232_f,610904.9983,336367.1705,head,25.0
3088484901_f,615912.5749,336498.5414,head,25.0
5089244101_f,567580.098,336044.0578,head,25.0
6089224801_f,570117.7136,336093.3494,head,25.0
7089242201_f,568006.3767,336108.7888,head,25.0
8088550801_f,607398.5224,336536.5886,head,25.0
8089183501_f,575799.2456,336199.8123,head,25.0
8089184501_f,575574.6549,336197.9472,head,25.0
9089242501_f,567938.5655,336170.0047,head,25.0
2088590301_f,602119.2279,336593.342,head,25.0
3089240301_f,568431.7596,336296.9415,head,25.0
5088524201_f,610674.5793,336796.0181,head,25.0
5089322701_f,557112.629,336286.6239,head,25.0
6088475201_f,617186.9534,336917.9889,head,25.0
8089194001_f,574336.9516,336496.3358,head,25.0
0088475201_f,617185.171,337041.3869,head,25.0
4088505001_f,613186.0298,337108.1066,head,25.0
4089243201_f,567778.0697,336631.6134,head,25.0
9088511201_f,612689.8456,337255.511,head,25.0
3088511501_f,612620.7723,337377.9766,head,25.0
4088482801_f,616370.5076,337461.6185,head,25.0
0088504201_f,613358.831,337604.1815,head,25.0
0088520801_f,611427.6656,337577.602,head,25.0
0088531301_f,609965.9969,337712.12299999996,head,25.0
0088543501_f,608126.7228,337533.4465,head,25.0
1089111401_f,585693.5206,337307.3636,head,25.0
4088504801_f,613222.3886,337725.7088,head,25.0
4089171901_f,577496.5926,337324.7585,head,25.0
7089165101_f,578124.5255,337422.7144,head,25.0
3089153001_f,579941.6887,337623.787,head,25.0
4088595801_f,600868.4412,337874.0023,head,25.0
5088564101_f,604945.31,338695.7283,head,25.0
6088481701_f,616607.7667,338143.8458,head,25.0
2089000301_f,600753.2093,338119.4424,head,25.0
2089290101_f,561729.9137,337763.6405,head,25.0
7088543501_f,608115.8024,338366.37,head,25.0
0088571201_f,604589.5757,338413.5441,head,25.0
2089342301_f,554498.5242,338031.1498,head,25.0
8088590001_f,602161.7179,338630.1998,head,25.0
9088512301_f,612421.6115,338794.5516,head,25.0
2088582901_f,602856.1927,338762.1596,head,25.0
3088581301_f,603215.0244,338797.4565,head,25.0
3089000201_f,600767.8756,338767.5426,head,25.0
3089093501_f,587903.4965,338625.1345,head,25.0
3089263101_f,565093.4943,338433.2397,head,25.0
4088512701_f,612329.6828,338947.5573,head,25.0
4088573301_f,604112.6802,338839.5066,head,25.0
8088533101_f,609544.1379999999,339033.2238,head,25.0
8089290301_f,561680.0260000001,338565.4381,head,25.0
9088513901_f,612058.1608,339098.1029,head,25.0
9088564501_f,605188.3649,339007.351,head,25.0
2089201901_f,573442.9651,338772.148,head,25.0
4089063901_f,591851.2316,339005.5998,head,25.0
4089280301_f,563023.8831,339067.5201,head,25.0
5089220901_f,570970.4365,339153.99,head,25.0
6088522001_f,611130.5819,339609.9713,head,25.0
9089213501_f,571732.7343,339283.2237,head,25.0
8089165401_f,578038.2435,339612.4171,head,25.0
4089055801_f,592761.644,339940.9873,head,25.0
2088523301_f,610827.9025,340408.088,head,25.0
6088510401_f,612823.89,340558.8358,head,25.0
8089202001_f,573409.2308,340191.0294,head,25.0
9088543201_f,608154.0109,340588.388,head,25.0
0088541901_f,608445.3934,340623.0752,head,25.0
0089263301_f,565036.8011,340191.3415,head,25.0
0089432101_f,542412.4872,340077.7692,head,25.0
4089002901_f,600139.2529,340642.0797,head,25.0
5089133501_f,582497.4957,340485.453,head,25.0
8089180001_f,576548.9411,340525.2562,head,25.0
2088570501_f,604714.8439,340945.1583,head,25.0
3089090801_f,588487.6531,340790.7378,head,25.0
5089263101_f,565078.5898,340654.3809,head,25.0
7089003701_f,599954.9216,341040.9771,head,25.0
7089003901_f,599910.0316,341040.4432,head,25.0
8088545501_f,607630.13,341167.7555,head,25.0
8089003302_f,600044.3237,341072.8983,head,25.0
9088531101_f,609963.8048,341229.5174,head,25.0
0089282601_f,562496.6349,340791.7824,head,25.0
1088545901_f,607539.1461,341259.1303,head,25.0
1088571201_f,604554.2414,341220.8178,head,25.0
2089070801_f,591177.9574,341096.4089,head,25.0
2089070802_f,591177.9574,341096.4089,head,25.0
2089144501_f,580921.6252,340995.4393,head,25.0
3088491201_f,615325.9584,341427.0287,head,25.0
3089144401_f,580943.7813,341026.4939,head,25.0
4089041001_f,595172.0781,341201.6722,head,25.0
5088592601_f,601545.3967,341306.9566,head,25.0
9088504801_f,613168.8829,341581.8361,head,25.0
3089165101_f,578090.9136,341309.7119,head,25.0
4089015001_f,598310.4403,341546.095,head,25.0
4089165401_f,578023.3266,341339.9758,head,25.0
5088540801_f,608678.029,341706.0616,head,25.0
8089062101_f,592227.4586,341601.2693,head,25.0
9089030601_f,596603.1296,341680.6548,head,25.0
9089063201_f,591980.2768,341629.4624,head,25.0
9089283601_f,562268.5146,341376.5033,head,25.0
7088472801_f,617649.2345,342200.9902,head,25.0
8088531901_f,609772.295,342121.7371,head,25.0
1089072801_f,590719.6827,341986.2884,head,25.0
4089330201_f,556296.7703,341804.3183,head,25.0
5088560701_f,605999.5921,342288.2495,head,25.0
5089325201_f,556520.994,341836.3855,head,25.0
7088552401_f,606963.6872,342362.3986,head,25.0
7089215601_f,571240.6083,341994.3415,head,25.0
8088575501_f,603574.9876,342350.1373,head,25.0
2089361701_f,551919.9585,342028.8915,head,25.0
5089162801_f,578598.4561,342301.37700000004,head,25.0
3050892947_f,560670.3565,342168.7357,head,25.0
7089163101_f,578530.6005,342362.48799999995,head,25.0
8089062401_f,592150.1894,342526.0238,head,25.0
0089330601_f,556204.3472,342297.4231,head,25.0
1089331101_f,556091.9944,342327.6683,head,25.0
4089322501_f,557100.9995,342456.5676,head,25.0
5088531901_f,609761.1621,342954.6656,head,25.0
6089191901_f,574758.7544,342608.3034,head,25.0
6089302901_f,559725.9451,342502.4351,head,25.0
7089140701_f,581758.8414,342699.9473,head,25.0
9088592701_f,601502.73,342972.5443,head,25.0
2089135701_f,581981.7853,342856.265,head,25.0
2089223201_f,570427.012,342759.4513,head,25.0
2089304501_f,559365.8698,342685.4161,head,25.0
3089251501_f,566769.66,342763.8057,head,25.0
5089160501_f,579109.096,342922.8915,head,25.0
5089253001_f,566432.6921,342823.1639,head,25.0
7089002301_f,600243.3128,343204.1792,head,25.0
7089160101_f,579198.3023,342985.3813,head,25.0
9088543301_f,608095.131,343364.5205,head,25.0
0089252501_f,566544.4439,342885.6418,head,25.0
1089283701_f,562235.9835,342980.5245,head,25.0
2088574201_f,603853.5921,343402.6574,head,25.0
8088531001_f,609953.5805,343666.9058,head,25.0
0089280201_f,563019.4387,343263.1577,head,25.0
0089312801_f,558397.9343,343235.1172,head,25.0
1089295501_f,560484.1529999999,343278.2247,head,25.0
3089052801_f,593394.9094,343619.3801,head,25.0
6089162301_f,578699.5819,343567.1822,head,25.0
7089163001_f,578542.2808,343596.658,head,25.0
7089303301_f,559630.5473,343458.2305,head,25.0
8089160201_f,579170.1478,343633.0167,head,25.0
8089312701_f,558418.9581,343482.0396,head,25.0
9089301301_f,560078.8589999999,343522.5962,head,25.0
0089343001_f,554313.2932,343521.4953,head,25.0
3088543701_f,607995.6706,344103.7223,head,25.0
3089020201_f,598012.8196,343980.0553,head,25.0
4010891442_f,580961.2143,344050.1369,head,25.0
2089024701_f,597000.1294,344246.0306,head,25.0
3089185201_f,575352.5982,344063.1979,head,25.0
3089235101_f,568645.3654,344011.1867,head,25.0
5088494001_f,614653.1643,344564.7389,head,25.0
5089283201_f,562341.5367,344030.1101,head,25.0
0088512301_f,612340.5247,344686.7392,head,25.0
1088564001_f,605229.3068,344623.3336,head,25.0
1088564401_f,605139.5833,344622.1938,head,25.0
2088563501_f,605025.473,344775.0139,head,25.0
3088564401_f,605138.8015,344683.88899999997,head,25.0
3089232401_f,569248.7685,344324.1022,head,25.0
4089112401_f,585398.9395,344493.0467,head,25.0
5089184501_f,575506.5561,344434.69,head,25.0
6088595201_f,600920.6015,344724.1574,head,25.0
6089073801_f,590467.7482,344606.1249,head,25.0
6089131401_f,582930.9318,344531.1233,head,25.0
8089420601_f,544080.565,344340.7671,head,25.0
2089155201_f,579385.2037,344683.8799,head,25.0
2089181801_f,576110.3844,344655.6781,head,25.0
4240891111_f,585687.5274,344804.3901,head,25.0
4240892504_f,567003.2741,344647.3426,head,25.0
8088531501_f,609820.7488,345207.8609,head,25.0
2088544301_f,607845.3136,345305.0768,head,25.0
2088571201_f,604503.3376,345262.0727,head,25.0
3088554701_f,606409.4385,345317.2543,head,25.0
6088554501_f,606453.0994,345410.3821,head,25.0
7088535101_f,609009.593,345474.729,head,25.0
4088592701_f,601470.8829,345594.7415,head,25.0
5089181801_f,576104.4532,345365.2155,head,25.0
5089195001_f,574038.6039999999,345656.7559,head,25.0
6089384001_f,548696.2281,345531.2128,head,25.0
9088482401_f,616334.0756,346254.9059,head,25.0
7089170401_f,577758.2713,346058.0007,head,25.0
0088482601_f,616284.341,346593.5984,head,25.0
2089034401_f,595697.1054,346390.9283,head,25.0
2089282501_f,562485.4588,346098.0135,head,25.0
4089133101_f,582532.9226,346316.8236,head,25.0
6089040401_f,595247.2143,346509.2738,head,25.0
7088570801_f,604575.5429,346651.4322,head,25.0
7089040801_f,595157.1641,346539.1163,head,25.0
7089230201_f,569727.6192,346302.1106,head,25.0
9089062801_f,592017.0427,346566.3314,head,25.0
0089054801_f,592913.6918,346606.8841,head,25.0
0089180901_f,576297.2389,346446.6379,head,25.0
4088502901_f,613519.9868,346986.3964,head,25.0
8088502101_f,613697.6579999999,347112.3022,head,25.0
3088520001_f,611475.6188,347235.8447,head,25.0
3088574501_f,603739.664,347134.5914,head,25.0
3089430301_f,542794.1612,346649.9932,head,25.0
6089311701_f,558624.096,346815.064,head,25.0
2089245701_f,567143.3670000001,347054.7046,head,25.0
4088555601_f,606179.4122,347504.9621,head,25.0
7089144901_f,580774.543,347318.7576,head,25.0
1088585601_f,602140.8255,347670.152,head,25.0
1089340801_f,554787.4554,347256.8107,head,25.0
1089425201_f,543038.8963,347206.1234,head,25.0
2088550201_f,607386.9815,347767.4586,head,25.0
2089415701_f,544271.936,347241.3267,head,25.0
6088481801_f,616443.3224,348015.2562,head,25.0
8089111801_f,585502.186,347702.7056,head,25.0
9089170701_f,577677.1938,347661.5974,head,25.0
0088544201_f,607832.1659,348020.1249,head,25.0
3089080701_f,589782.8827,347900.2125,head,25.0
4088550201_f,607382.1489,348137.6525,head,25.0
1089025001_f,596887.1887,348224.8408,head,25.0
3089435101_f,541713.8657,347880.3908,head,25.0
6088552501_f,606861.6963,348501.1326,head,25.0
9089305501_f,559109.6458,348144.4498,head,25.0
0089415201_f,544380.8985,348105.5154,head,25.0
3088544501_f,607755.6129,348728.781,head,25.0
6089413001_f,544873.4065,348292.4232,head,25.0
9089381701_f,549199.5403,348402.4369,head,25.0
0089254401_f,566079.3478,348528.1465,head,25.0
1089460101_f,538820.4069,348396.0737,head,25.0
4089001601_f,600331.2308,348974.9091,head,25.0
7089250001_f,567064.1775,348750.956,head,25.0
8089435901_f,541532.0437,348651.0453,head,25.0
9088510301_f,612725.5442,349289.4939,head,25.0
6390890407_f,595151.2249,349069.0317,head,25.0
0088482501_f,616266.8652,349370.3713,head,25.0
2089002901_f,600036.8636,349218.2171,head,25.0
2089364801_f,551192.7825,348812.4736,head,25.0
7089375301_f,549735.0804,348960.0934,head,25.0
8089243601_f,567599.7608,349094.1081,head,25.0
8089293701_f,560852.7962,349049.525,head,25.0
8089423301_f,543458.7362,348966.0158,head,25.0
9089294501_f,560673.2847,349079.287,head,25.0
9089304001_f,559440.4609,349071.9135,head,25.0
0089094601_f,587548.6943,349327.38399999996,head,25.0
0089244401_f,567420.0071,349154.5345,head,25.0
0089354401_f,552626.174,349066.1048,head,25.0
2088545601_f,607497.3292,349620.1872,head,25.0
2088545602_f,607497.3292,349620.1872,head,25.0
3089285601_f,561770.8569,349209.4503,head,25.0
5088502601_f,613543.736,350103.1273,head,25.0
7088474301_f,617196.2567,350216.9193,head,25.0
8088572401_f,604173.7215,350071.2073,head,25.0
1089025101_f,596843.5359,350075.5602,head,25.0
2089410101_f,545518.0998,349713.94,head,25.0
4089012201_f,598837.1975,350191.3074,head,25.0
7089334001_f,555401.05,349944.0059,head,25.0
1088575501_f,603473.9122,350463.5385,head,25.0
3089001701_f,600290.6904,350486.2712,head,25.0
8089290601_f,561540.0108,350287.7903,head,25.0
8089291501_f,561338.3071,350286.5427,head,25.0
4089210401_f,572381.3904,350581.9266,head,25.0
8089004601_f,599635.2511,350941.2506,head,25.0
1089363901_f,551385.9865,350633.5391,head,25.0
1089444701_f,540450.1341,350591.1804,head,25.0
1089454501_f,539330.4716,350310.2024,head,25.0
3089020901_f,597773.4111,351073.6239,head,25.0
4089422201_f,543699.1911,350694.4531,head,25.0
5089131901_f,582758.3794,350977.6352,head,25.0
6089204001_f,572875.6183,350923.0899,head,25.0
8089215001_f,571306.5012,350972.5802,head,25.0
1088551601_f,607023.3617,351588.7131,head,25.0
4088485101_f,615651.4273,351644.8736,head,25.0
6088580201_f,603303.5987,351541.3246,head,25.0
7088580501_f,603235.9863,351571.3372,head,25.0
9089223401_f,570317.9516,351304.4395,head,25.0
1089172501_f,577241.4558,351421.7952,head,25.0
1089313901_f,558105.3379,351285.43100000004,head,25.0
3089252401_f,566507.7581,351400.2712,head,25.0
5089463401_f,538050.2513,351355.5139,head,25.0
5089463402_f,538050.2513,351355.5139,head,25.0
0089351801_f,553196.7195,351536.9335,head,25.0
4089360401_f,552165.4289,351655.3002,head,25.0
4089431901_f,542418.7697,351615.5359,head,25.0
9088500901_f,613892.7364,352391.3386,head,25.0
3089351101_f,553351.5706,351938.7613,head,25.0
4089280601_f,562873.6,352023.8579,head,25.0
6089253101_f,566345.9937,352108.7269,head,25.0
5089324001_f,556732.8926,352295.8271,head,25.0
8089425501_f,542951.8595,352974.73600000003,head,25.0
8089431601_f,542481.4266,352973.1396,head,25.0
4088515501_f,611498.7286,353746.63200000004,head,25.0
1088520401_f,611294.1668,353959.8267,head,25.0
4089421401_f,543868.5621,353471.5478,head,25.0
1089420801_f,544002.1883,353687.9757,head,25.0
9088490501_f,615282.7537,355496.5976,head,25.0
4088474301_f,617112.4611,355985.7987,head,25.0
5088474001_f,617179.1913,356017.6231,head,25.0
1088475101_f,616925.7043,356507.6428,head,25.0
9088583301_f,602546.8594,356561.2257,head,25.0
8089121801_f,584071.2587,356636.1261,head,25.0
0088525101_f,610200.1236,356999.6507,head,25.0
9089185401_f,575199.2829,357204.80700000003,head,25.0
4088520801_f,611148.5924,358061.6287,head,25.0
7088485801_f,615396.339,358522.1233,head,25.0
3088505301_f,612806.5825,359596.4136,head,25.0
8088494201_f,614384.7673,360389.9626,head,25.0
5089283001_f,562280.9862,360689.2805,head,25.0
3088501401_f,613649.1578,361768.119,head,25.0
8089013201_f,598477.5098,361726.5492,head,25.0
1088470601_f,617851.9243,362075.3237,head,25.0
6089220601_f,570861.4823,362322.6386,head,25.0
5088470001_f,617970.7532,363126.2001,head,25.0
7088505401_f,612726.7259,363730.0151,head,25.0
4310885232_f,610533.0063,363823.2689,head,25.0
1088553201_f,606506.8932,363769.7849,head,25.0
1089415601_f,544236.248,363252.4129,head,25.0
6088514501_f,611582.1532,363991.8912,head,25.0
1089423201_f,543429.9481,363558.026,head,25.0
3088523101_f,610550.3502,364193.7802,head,25.0
7088494301_f,614271.1956,366837.3677,head,25.0
0089464001_f,537874.1415,366903.4673,head,25.0
6089190601_f,574845.0869,367599.172,head,25.0
7089275601_f,562997.5856,367542.9342,head,25.0
7089342601_f,554279.8703,367492.2981,head,25.0
0089330501_f,556089.9659,367594.4286,head,25.0
0089412901_f,544823.0279999999,367851.3193,head,25.0
4089271101_f,564000.0171,368073.9693,head,25.0
2089043501_f,594302.5377,368898.6927,head,25.0
2089453501_f,539482.045,313323.0782,head,25.0
3089282001_f,562452.0624,368958.6154,head,25.0
1088474801_f,616800.1464,369774.2649,head,25.0
3089283201_f,562181.926,369265.4139,head,25.0
9088494501_f,614181.9737,369983.5388,head,25.0
0089421401_f,543811.6805,369390.1569,head,25.0
3089425201_f,542962.1979,369479.7134,head,25.0
5089193601_f,574157.1666,369722.3888,head,25.0
6089193801_f,574112.2206,369752.8736,head,25.0
4089501201_f,533129.2112,369792.3129,head,25.0
7089172101_p,577792.2877,297314.8534,head,35.0
4089150401_p,580884.9057,297557.7409,head,35.0
1088495401_p,614984.6162,298472.8976,head,35.0
3088505601_p,613583.4536,298515.1786,head,35.0
0089543001_p,527442.5455,298708.5258,head,35.0
2089215501_p,571585.6751,299578.6618,head,35.0
9089491101_p,534643.6286,299923.2098,head,35.0
4089043201_p,595129.5167,300476.687,head,35.0
8089534301_p,528502.0522,300190.4068,head,35.0
3088554301_p,607069.8462,300896.8277,head,35.0
0088514601_p,612413.5544,301491.8933,head,35.0
0089273901_p,563760.2265,301498.1481,head,35.0
7089120001_p,584995.9334,302315.7775,head,35.0
0089471501_p,537254.7856,303044.8662,head,35.0
2088565801_p,605330.489,304546.1477,head,35.0
5089472101_p,537112.7747,305666.5169,head,35.0
4089211301_p,572466.9244,308284.7994,head,35.0
4089302401_p,560039.2987,308508.6481,head,35.0
5089222501_p,570838.3736,308920.2427,head,35.0
6089425201_p,543164.2267,310650.9302,head,35.0
